1903,1739.42,0
1903,1719.42,0
1903,1699.42,0
1903,1679.42,0
1903,1659.42,0
1903,1639.42,0
1903,1619.42,0
1903,1599.42,0
1903,1579.42,0
1903,1559.42,0
1903,1539.42,0
1891.92,1530.5,0
1871.92,1530.5,0
1851.92,1530.5,0
1831.92,1530.5,0
1811.92,1530.5,0
1791.92,1530.5,0
1771.92,1530.5,0
1752.5,1529.92,0
1752.5,1509.92,0
1752.5,1489.92,0
1752.5,1469.92,0
1752.5,1449.92,0
1752.5,1429.92,0
1748.42,1414,0
1728.42,1414,0
1708.42,1414,0
1688.42,1414,0
1668.42,1414,0
1648.42,1414,0
1628.42,1414,0
1608.42,1414,0
1588.42,1414,0
1568.42,1414,0
1548.42,1414,0
1528.42,1414,0
1508.42,1414,0
1488.42,1414,0
1468.42,1414,0
1448.42,1414,0
1428.42,1414,0
1408.42,1414,0
1388.42,1414,0
1368.42,1414,0
1348.42,1414,0
1340,1425.58,0
1340,1445.58,0
1340,1465.58,0
1340,1485.58,0
1340,1505.58,0
1340,1525.58,0
1340,1545.58,0
1340,1565.58,0
1340,1585.58,0
1340,1605.58,0
1328,1610.42,0
1328,1590.42,0
1328,1570.42,0
1328,1550.42,0
1318.42,1540,0
1298.42,1540,0
1278.42,1540,0
1258.42,1540,0
1238.42,1540,0
1218.42,1540,0
1198.42,1540,0
1178.42,1540,0
1158.42,1540,0
1138.42,1540,0
1118.42,1540,0
1098.42,1540,0
1078.42,1540,0
1058.42,1540,0
1038.42,1540,0
1018.42,1540,0
998.42,1540,0
978.42,1540,0
958.42,1540,0
938.42,1540,0
918.42,1540,0
902,1536.42,0
902,1516.42,0
902,1496.42,0
902,1476.42,0
902,1456.42,0
902,1436.42,0
902,1416.42,0
902,1396.42,0
902,1376.42,0
902,1356.42,0
902,1336.42,0
902,1316.42,0
902,1296.42,0
902,1276.42,0
902,1256.42,0
902,1236.42,0
902,1216.42,0
902,1196.42,0
902,1176.42,0
902,1156.42,0
902,1136.42,0
902,1116.42,0
902,1096.42,0
902,1076.42,0
902,1056.42,0
902,1036.42,0
902,1016.42,0
902,996.42,0
902,976.42,0
902,956.42,0
902,936.42,0
902,916.42,0
902,896.42,0
902,876.42,0
902,856.42,0
902,836.42,0
902,816.42,0
902,796.42,0
902,776.42,0
902,756.42,0
902,736.42,0
902,716.42,0
902,696.42,0
902,676.42,0
902,656.42,0
902,636.42,0
897.42,621,0
877.42,621,0
857.42,621,0
837.42,621,0
817.42,621,0
797.42,621,0
777.42,621,0
757.42,621,0
737.42,621,0
717.42,621,0
697.42,621,0
677.42,621,0
657.42,621,0
637.42,621,0
617.42,621,0
597.42,621,0
577.42,621,0
557.42,621,0
547,630.58,0
547,650.58,0
547,670.58,0
547,690.58,0
547,710.58,0
547,730.58,0
547,750.58,0
547,770.58,0
547,790.58,0
547,810.58,0
547,830.58,0
547,850.58,0
547,870.58,0
547,890.58,0
548.58,909,0
568.58,909,0
588.58,909,0
608.58,909,0
628.58,909,0
648.58,909,0
668.58,909,0
688.58,909,0
708.58,909,0
727,910.58,0
727,930.58,0
727,950.58,0
727,970.58,0
727,990.58,0
727,1010.58,0
727,1030.58,0
727,1050.58,0
727,1070.58,0
727,1090.58,0
727,1110.58,0
727,1130.58,0
727,1150.58,0
727,1170.58,0
727,1190.58,0
727,1210.58,0
727,1230.58,0
727,1250.58,0
727,1270.58,0
727,1290.58,0
727,1310.58,0
727,1330.58,0
727,1350.58,0
727,1370.58,0
727,1390.58,0
727,1410.58,0
727,1430.58,0
727,1450.58,0
727,1470.58,0
727,1490.58,0
727,1510.58,0
727,1530.58,0
716.42,1540,0
701,1544.58,0
701,1564.58,0
701,1584.58,0
701,1604.58,0
701,1624.58,0
701,1644.58,0
701,1664.58,0
701,1684.58,0
701,1704.58,0
701,1724.58,0
701,1744.58,0
701,1764.58,0
701,1784.58,0
701,1804.58,0
720.58,1805,0
740.58,1805,0
760.58,1805,0
780.58,1805,0
800.58,1805,0
820.58,1805,0
840.58,1805,0
860.58,1805,0
880.58,1805,0
900.58,1805,0
920.58,1805,0
940.58,1805,0
960.58,1805,0
980.58,1805,0
1000.58,1805,0
1020.58,1805,0
1040.58,1805,0
1060.58,1805,0
1080.58,1805,0
1100.58,1805,0
1120.58,1805,0
1140.58,1805,0
1160.58,1805,0
1180.58,1805,0
1200.58,1805,0
1220.58,1805,0
1240.58,1805,0
1260.58,1805,0
1280.58,1805,0
1300.58,1805,0
1320.58,1805,0
1328,1792.42,0
1328,1772.42,0
1328,1752.42,0
1328.58,1733,0
1340,1741.58,0
1340,1761.58,0
1340,1781.58,0
1340,1801.58,0
1340,1821.58,0
1355.08,1826.5,0
1375.08,1826.5,0
1395.08,1826.5,0
1415.08,1826.5,0
1435.08,1826.5,0
1455.08,1826.5,0
1456.5,1845.08,0
1456.5,1865.08,0
1456.5,1885.08,0
1456.5,1905.08,0
1456.5,1925.08,0
1456.5,1945.08,0
1456.5,1965.08,0
1464.58,1977,0
1484.58,1977,0
1504.58,1977,0
1524.58,1977,0
1544.58,1977,0
1564.58,1977,0
1584.58,1977,0
1604.58,1977,0
1624.58,1977,0
1644.58,1977,0
1664.58,1977,0
1654.7,1992.89,0
1643.87,2009.7,0
1633.4,2026.74,0
1623.3,2044,0
1613.57,2061.48,0
1604.22,2079.16,0
1595.26,2097.03,0
1586.68,2115.1,0
1578.49,2133.35,0
1570.7,2151.76,0
1563.3,2170.35,0
1556.3,2189.08,0
1549.71,2207.96,0
1543.53,2226.98,0
1537.75,2246.13,0
1532.39,2265.4,0
1527.45,2284.78,0
1522.92,2304.26,0
1518.82,2323.83,0
1515.13,2343.49,0
1511.87,2363.22,0
1509.03,2383.02,0
1506.62,2402.87,0
1504.64,2422.77,0
1503.09,2442.71,0
1501.96,2462.68,0
1501.27,2482.67,0
1501,2502.67,0
1501.17,2522.67,0
1501.76,2542.66,0
1502.79,2562.63,0
1504.24,2582.58,0
1506.12,2602.49,0
1508.43,2622.35,0
1511.17,2642.17,0
1514.33,2661.91,0
1517.92,2681.59,0
1521.93,2701.18,0
1526.36,2720.69,0
1531.2,2740.09,0
1536.47,2759.38,0
1542.14,2778.56,0
1548.23,2797.61,0
1554.73,2816.53,0
1561.63,2835.3,0
1568.93,2853.92,0
1576.64,2872.37,0
1584.73,2890.66,0
1593.22,2908.77,0
1602.1,2926.69,0
1611.36,2944.42,0
1621,2961.94,0
1631.01,2979.25,0
1641.39,2996.35,0
1652.14,3013.21,0
1663.25,3029.84,0
1649.25,3033,0
1629.25,3033,0
1609.25,3033,0
1589.25,3033,0
1569.25,3033,0
1549.25,3033,0
1529.25,3033,0
1509.25,3033,0
1489.25,3033,0
1469.25,3033,0
1456.5,3040.25,0
1456.5,3060.25,0
1456.5,3080.25,0
1456.5,3100.25,0
1456.5,3120.25,0
1456.5,3140.25,0
1456.5,3160.25,0
1456.5,3180.25,0
1439.75,3183.5,0
1419.75,3183.5,0
1399.75,3183.5,0
1379.75,3183.5,0
1359.75,3183.5,0
1340,3183.75,0
1340,3203.75,0
1340,3223.75,0
1340,3243.75,0
1340,3263.75,0
1340,3283.75,0
1340,3303.75,0
1340,3323.75,0
1340,3343.75,0
1340,3363.75,0
1340,3383.75,0
1340,3403.75,0
1340,3423.75,0
1340,3443.75,0
1340,3463.75,0
1340,3483.75,0
1340,3503.75,0
1340,3523.75,0
1340,3543.75,0
1340,3563.75,0
1340,3583.75,0
1347.75,3596,0
1367.75,3596,0
1387.75,3596,0
1407.75,3596,0
1427.75,3596,0
1447.75,3596,0
1466,3597.75,0
1466,3617.75,0
1466,3637.75,0
1466,3657.75,0
1466,3677.75,0
1466,3697.75,0
1466,3717.75,0
1466,3737.75,0
1466,3757.75,0
1466,3777.75,0
1466,3797.75,0
1466,3817.75,0
1466,3837.75,0
1466,3857.75,0
1466,3877.75,0
1466,3897.75,0
1466,3917.75,0
1466,3937.75,0
1466,3957.75,0
1466,3977.75,0
1466,3997.75,0
1466,4017.75,0
1466,4037.75,0
1466,4057.75,0
1462.25,4074,0
1442.25,4074,0
1422.25,4074,0
1402.25,4074,0
1382.25,4074,0
1362.25,4074,0
1342.25,4074,0
1322.25,4074,0
1302.25,4074,0
1282.25,4074,0
1262.25,4074,0
1242.25,4074,0
1222.25,4074,0
1202.25,4074,0
1182.25,4074,0
1162.25,4074,0
1142.25,4074,0
1122.25,4074,0
1102.25,4074,0
1082.25,4074,0
1062.25,4074,0
1042.25,4074,0
1022.25,4074,0
1002.25,4074,0
982.25,4074,0
962.25,4074,0
942.25,4074,0
922.25,4074,0
902.25,4074,0
882.25,4074,0
862.25,4074,0
842.25,4074,0
822.25,4074,0
802.25,4074,0
782.25,4074,0
762.25,4074,0
742.25,4074,0
722.25,4074,0
702.25,4074,0
682.25,4074,0
662.25,4074,0
642.25,4074,0
622.25,4074,0
602.25,4074,0
582.25,4074,0
562.25,4074,0
547,4078.75,0
547,4098.75,0
547,4118.75,0
547,4138.75,0
547,4158.75,0
547,4178.75,0
547,4198.75,0
547,4218.75,0
547,4238.75,0
547,4258.75,0
547,4278.75,0
547,4298.75,0
547,4318.75,0
547,4338.75,0
547,4358.75,0
547,4378.75,0
556.75,4389,0
576.75,4389,0
596.75,4389,0
616.75,4389,0
636.75,4389,0
656.75,4389,0
676.75,4389,0
696.75,4389,0
716.75,4389,0
736.75,4389,0
756.75,4389,0
776.75,4389,0
796.75,4389,0
816.75,4389,0
836.75,4389,0
856.75,4389,0
876.75,4389,0
896.75,4389,0
902,4374.25,0
902,4354.25,0
902,4334.25,0
902,4314.25,0
902,4294.25,0
902,4274.25,0
902,4254.25,0
916.75,4249,0
936.75,4249,0
956.75,4249,0
976.75,4249,0
996.75,4249,0
1016.75,4249,0
1036.75,4249,0
1056.75,4249,0
1076.75,4249,0
1096.75,4249,0
1116.75,4249,0
1136.75,4249,0
1156.75,4249,0
1176.75,4249,0
1196.75,4249,0
1216.75,4249,0
1236.75,4249,0
1256.75,4249,0
1276.75,4249,0
1296.75,4249,0
1316.75,4249,0
1336.75,4249,0
1356.75,4249,0
1376.75,4249,0
1396.75,4249,0
1416.75,4249,0
1436.75,4249,0
1456.75,4249,0
1466,4259.75,0
1466,4279.75,0
1466,4299.75,0
1466,4319.75,0
1483.75,4322,0
1503.75,4322,0
1523.75,4322,0
1543.75,4322,0
1563.75,4322,0
1583.75,4322,0
1603.75,4322,0
1623.75,4322,0
1643.75,4322,0
1663.75,4322,0
1683.75,4322,0
1703.75,4322,0
